timestamp,price,type,direction,tag,time_from_prev_minutes,price_diff_from_prev,fractal_atr_n,price_range_n,atr_threshold_120,frequency_inverse,cumulative_frequency_n,avg_time_between_fractals_n
2024-04-23 16:01:00+02:00,2466.9,PICO,up,minor,281.0,41.20000000000027,19.75714285714295,41.20000000000027,23.70857142857154,0.0035587188612099642,0.010839080020148589,160.8798310889249
2024-04-23 16:50:00+02:00,2448.9,VALLE,down,minor,49.0,18.0,19.585714285714403,41.20000000000027,23.502857142857284,0.02040816326530612,0.013709804993695847,127.31588176224743
2024-04-23 19:05:00+02:00,2466.3,PICO,up,minor,135.0,17.40000000000009,20.02857142857153,41.20000000000027,24.034285714285836,0.007407407407407408,0.011819085717809315,129.62111723357322
2024-04-24 04:03:00+02:00,2450.0,VALLE,down,minor,538.0,16.300000000000182,20.242857142857247,41.20000000000027,24.291428571428696,0.0018587360594795538,0.008830980820310386,252.13478206350123
2024-04-24 08:03:00+02:00,2465.5,PICO,up,minor,240.0,15.5,20.157142857142976,41.20000000000027,24.18857142857157,0.004166666666666667,0.00743168657421727,248.49434744445085
2024-04-24 11:32:00+02:00,2445.9,VALLE,down,minor,209.0,19.59999999999991,21.171428571428674,41.20000000000027,25.405714285714406,0.004784688995215311,0.006637587300516682,236.64604321111557
2024-04-24 17:05:00+02:00,2472.0,PICO,up,minor,333.0,26.09999999999991,22.014285714285766,26.09999999999991,26.417142857142917,0.003003003003003003,0.005547212011262579,265.55223024778087
2024-04-25 05:15:00+02:00,2437.5,VALLE,down,minor,730.0,34.5,21.05714285714287,34.5,25.268571428571445,0.0013698630136986301,0.004294007311993394,404.8865611734466
2024-04-25 14:53:00+02:00,2468.5,PICO,up,minor,578.0,31.0,22.91428571428573,34.5,27.497142857142872,0.0017301038062283738,0.0035248362602638876,456.82059282141256
2024-04-25 15:18:00+02:00,2444.9,VALLE,down,minor,25.0,23.59999999999991,23.799999999999986,34.5,28.559999999999985,0.04,0.01446738538218472,327.27441497498876
2024-04-25 16:41:00+02:00,2478.7,PICO,up,minor,83.0,33.79999999999973,26.299999999999923,41.19999999999982,31.559999999999906,0.012048192771084338,0.013741627598854606,253.99209048249213
2024-04-25 18:22:00+02:00,2456.3,VALLE,down,minor,101.0,22.399999999999636,27.285714285714157,41.19999999999982,32.742857142856984,0.009900990099009901,0.012589436348901195,208.09446333774446
2024-04-26 11:13:00+02:00,2485.5,PICO,up,minor,1011.0,29.199999999999818,28.657142857142713,48.0,34.388571428571254,0.0009891196834817012,0.009109341349275346,448.9661243364211
